ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
10,Buenos Aires,Argentina Open,2/16/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Jarry N.,Etcheverry T.,21,27,1810,1465,4,6,7,5,,,,,,,1,1,Retired,2.1,1.73,2.25,1.72,2.25,1.75,2.13,1.7
10,Buenos Aires,Argentina Open,2/17/2024,ATP250,Outdoor,Clay,Semifinals,3,Diaz Acosta F.,Coria F.,87,106,677,588,6,2,6,3,,,,,,,2,0,Completed,1.8,2,1.86,2.05,1.95,2.05,1.84,1.95
10,Buenos Aires,Argentina Open,2/17/2024,ATP250,Outdoor,Clay,Semifinals,3,Jarry N.,Alcaraz C.,21,2,1810,9255,7,6,6,3,,,,,,,2,0,Completed,5,1.17,6.39,1.15,6.39,1.18,5.31,1.15
10,Buenos Aires,Argentina Open,2/18/2024,ATP250,Outdoor,Clay,The Final,3,Diaz Acosta F.,Jarry N.,87,21,677,1810,6,3,6,4,,,,,,,2,0,Completed,2.75,1.44,2.94,1.46,2.94,1.47,2.75,1.44
15,Rio de Janeiro,Rio Open,2/19/2024,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Varillas J.P.,96,108,623,582,3,6,6,3,7,5,,,,,2,1,Completed,2.2,1.67,2.3,1.68,2.3,1.73,2.21,1.65
15,Rio de Janeiro,Rio Open,2/19/2024,ATP500,Outdoor,Clay,1st Round,3,Barrios M.,Heide G.,120,236,533,249,7,5,6,3,,,,,,,2,0,Completed,1.73,2.1,1.77,2.16,1.8,2.16,1.72,2.08
15,Rio de Janeiro,Rio Open,2/19/2024,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Comesana F.,22,119,1685,534,6,1,1,6,6,2,,,,,2,1,Completed,1.73,2.1,1.67,2.33,1.73,2.33,1.66,2.19
15,Rio de Janeiro,Rio Open,2/19/2024,ATP500,Outdoor,Clay,1st Round,3,Norrie C.,Dellien H.,23,135,1680,489,6,3,6,2,,,,,,,2,0,Completed,1.33,3.4,1.36,3.43,1.36,3.5,1.33,3.29
15,Rio de Janeiro,Rio Open,2/20/2024,ATP500,Outdoor,Clay,1st Round,3,Seyboth Wild T.,Tabilo A.,82,52,708,961,2,6,6,4,6,4,,,,,2,1,Completed,2.2,1.67,2.17,1.76,2.31,1.76,2.16,1.68
15,Rio de Janeiro,Rio Open,2/20/2024,ATP500,Outdoor,Clay,1st Round,3,Djere L.,Zapata Miralles B.,35,93,1220,637,6,3,6,1,,,,,,,2,0,Completed,1.44,2.75,1.48,2.83,1.48,2.83,1.45,2.7
15,Rio de Janeiro,Rio Open,2/20/2024,ATP500,Outdoor,Clay,1st Round,3,Munar J.,Ofner S.,73,37,776,1091,6,3,6,1,,,,,,,2,0,Completed,1.67,2.2,1.81,2.1,1.81,2.22,1.72,2.09
15,Rio de Janeiro,Rio Open,2/20/2024,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Galan D.E.,58,78,912,744,4,6,7,6,6,1,,,,,2,1,Completed,1.57,2.38,1.6,2.48,1.6,2.5,1.56,2.38
15,Rio de Janeiro,Rio Open,2/20/2024,ATP500,Outdoor,Clay,1st Round,3,Baez S.,Moutet C.,30,147,1415,439,6,4,6,3,,,,,,,2,0,Completed,1.3,3.5,1.3,3.88,1.32,3.88,1.29,3.54
15,Rio de Janeiro,Rio Open,2/20/2024,ATP500,Outdoor,Clay,1st Round,3,Meligeni Alves F.,Cachin P.,153,76,416,754,6,2,3,6,6,3,,,,,2,1,Completed,1.67,2.2,1.62,2.44,1.73,2.44,1.63,2.25
15,Rio de Janeiro,Rio Open,2/20/2024,ATP500,Outdoor,Clay,1st Round,3,Diaz Acosta F.,Wawrinka S.,59,67,907,842,7,5,6,4,,,,,,,2,0,Completed,2.2,1.67,2.17,1.76,2.3,1.76,2.16,1.68
15,Rio de Janeiro,Rio Open,2/21/2024,ATP500,Outdoor,Clay,1st Round,3,Garin C.,Carballes Baena R.,88,66,660,851,2,6,7,6,6,3,,,,,2,1,Completed,2.2,1.67,2.25,1.71,2.25,1.75,2.16,1.68
15,Rio de Janeiro,Rio Open,2/21/2024,ATP500,Outdoor,Clay,1st Round,3,Hanfmann Y.,Jarry N.,56,19,927,1965,6,1,1,6,7,5,,,,,2,1,Completed,2.5,1.53,2.69,1.52,2.75,1.54,2.59,1.48
15,Rio de Janeiro,Rio Open,2/21/2024,ATP500,Outdoor,Clay,1st Round,3,Monteiro T.,Alcaraz C.,117,2,536,9105,1,1,,,,,,,,,0,0,Retired,10,1.06,10.81,1.07,10.81,1.07,9.01,1.06
15,Rio de Janeiro,Rio Open,2/21/2024,ATP500,Outdoor,Clay,1st Round,3,Navone M.,Coria F.,113,85,551,678,1,6,6,4,6,2,,,,,2,1,Completed,1.67,2.2,1.75,2.18,1.75,2.3,1.67,2.18
15,Rio de Janeiro,Rio Open,2/21/2024,ATP500,Outdoor,Clay,1st Round,3,Fonseca J.,Fils A.,655,36,49,1118,6,0,6,4,,,,,,,2,0,Completed,4,1.25,4.47,1.24,4.47,1.26,4.08,1.23
15,Rio de Janeiro,Rio Open,2/21/2024,ATP500,Outdoor,Clay,2nd Round,3,Cerundolo F.,Ramos-Vinolas A.,22,96,1685,623,6,2,6,1,,,,,,,2,0,Completed,1.4,3,1.4,3.2,1.4,3.2,1.38,2.95
15,Rio de Janeiro,Rio Open,2/22/2024,ATP500,Outdoor,Clay,2nd Round,3,Lajovic D.,Djere L.,58,35,912,1220,6,2,7,5,,,,,,,2,0,Completed,2.3,1.62,2.3,1.69,2.3,1.69,2.25,1.63
15,Rio de Janeiro,Rio Open,2/22/2024,ATP500,Outdoor,Clay,2nd Round,3,Seyboth Wild T.,Munar J.,82,73,708,776,6,2,4,6,6,3,,,,,2,1,Completed,2.1,1.73,2.25,1.72,2.25,1.75,2.12,1.7
15,Rio de Janeiro,Rio Open,2/22/2024,ATP500,Outdoor,Clay,2nd Round,3,Norrie C.,Barrios M.,23,120,1680,533,6,1,6,1,,,,,,,2,0,Completed,1.14,5.5,1.19,5.51,1.19,5.51,1.16,5.03
15,Rio de Janeiro,Rio Open,2/22/2024,ATP500,Outdoor,Clay,2nd Round,3,Baez S.,Diaz Acosta F.,30,59,1415,907,7,6,6,3,,,,,,,2,0,Completed,1.53,2.5,1.53,2.58,1.57,2.63,1.52,2.49
15,Rio de Janeiro,Rio Open,2/22/2024,ATP500,Outdoor,Clay,2nd Round,3,Monteiro T.,Meligeni Alves F.,117,153,536,416,7,5,6,3,,,,,,,2,0,Completed,1.73,2.1,1.76,2.19,1.76,2.2,1.71,2.11
15,Rio de Janeiro,Rio Open,2/22/2024,ATP500,Outdoor,Clay,2nd Round,3,Navone M.,Hanfmann Y.,113,56,551,927,6,1,6,2,,,,,,,2,0,Completed,2.2,1.67,2.2,1.75,2.22,1.75,2.15,1.69
15,Rio de Janeiro,Rio Open,2/23/2024,ATP500,Outdoor,Clay,2nd Round,3,Fonseca J.,Garin C.,655,88,49,660,6,4,6,4,,,,,,,2,0,Completed,2,1.8,2.07,1.85,2.14,1.86,2,1.79
15,Rio de Janeiro,Rio Open,2/23/2024,ATP500,Outdoor,Clay,Quarterfinals,3,Cerundolo F.,Lajovic D.,22,58,1685,912,3,6,6,4,6,4,,,,,2,1,Completed,1.62,2.3,1.67,2.35,1.73,2.4,1.64,2.23
15,Rio de Janeiro,Rio Open,2/23/2024,ATP500,Outdoor,Clay,Quarterfinals,3,Baez S.,Monteiro T.,30,117,1415,536,6,4,1,6,6,2,,,,,2,1,Completed,1.4,3,1.4,3.23,1.4,3.23,1.37,3.01
15,Rio de Janeiro,Rio Open,2/23/2024,ATP500,Outdoor,Clay,Quarterfinals,3,Norrie C.,Seyboth Wild T.,23,82,1680,708,6,1,3,6,6,2,,,,,2,1,Completed,1.36,3.2,1.38,3.31,1.38,3.31,1.36,3.05
15,Rio de Janeiro,Rio Open,2/24/2024,ATP500,Outdoor,Clay,Quarterfinals,3,Navone M.,Fonseca J.,113,655,551,49,2,6,6,3,6,3,,,,,2,1,Completed,2,1.8,2.02,1.89,2.02,2.1,1.91,1.88
15,Rio de Janeiro,Rio Open,2/24/2024,ATP500,Outdoor,Clay,Semifinals,3,Baez S.,Cerundolo F.,30,22,1415,1685,7,5,6,0,,,,,,,2,0,Completed,1.53,2.5,1.62,2.46,1.62,2.67,1.56,2.39
15,Rio de Janeiro,Rio Open,2/24/2024,ATP500,Outdoor,Clay,Semifinals,3,Navone M.,Norrie C.,113,23,551,1680,6,4,6,2,,,,,,,2,0,Completed,3.5,1.3,3.5,1.36,3.53,1.36,3.36,1.31
15,Rio de Janeiro,Rio Open,2/25/2024,ATP500,Outdoor,Clay,The Final,3,Baez S.,Navone M.,30,113,1415,551,6,2,6,1,,,,,,,2,0,Completed,1.36,3.2,1.42,3.14,1.45,3.2,1.38,3
18,Santiago,Chile Open,2/26/2024,ATP250,Indoor,Clay,1st Round,3,Martinez P.,Passaro F.,101,224,596,271,6,4,6,1,,,,,,,2,0,Completed,1.5,2.63,1.45,2.95,1.5,3.03,1.44,2.74
18,Santiago,Chile Open,2/26/2024,ATP250,Indoor,Clay,1st Round,3,Coria F.,Molcan A.,88,135,678,473,6,1,7,6,,,,,,,2,0,Completed,2.2,1.67,2.13,1.79,2.24,1.8,2.14,1.69
18,Santiago,Chile Open,2/26/2024,ATP250,Indoor,Clay,1st Round,3,Diaz Acosta F.,Cachin P.,52,78,948,754,5,7,6,3,7,6,,,,,2,1,Completed,1.44,2.75,1.46,2.9,1.47,2.9,1.45,2.7
18,Santiago,Chile Open,2/27/2024,ATP250,Indoor,Clay,1st Round,3,Moutet C.,Carballes Baena R.,140,66,464,851,6,3,5,7,6,2,,,,,2,1,Completed,2,1.8,2.06,1.84,2.06,1.84,1.99,1.79
18,Santiago,Chile Open,2/27/2024,ATP250,Indoor,Clay,1st Round,3,Seyboth Wild T.,Burruchaga R.,73,159,802,397,6,4,6,4,,,,,,,2,0,Completed,1.53,2.5,1.61,2.44,1.61,2.5,1.56,2.38
18,Santiago,Chile Open,2/27/2024,ATP250,Indoor,Clay,1st Round,3,Cerundolo J.M.,Hanfmann Y.,161,49,393,967,3,6,6,3,7,5,,,,,2,1,Completed,2.38,1.57,2.44,1.62,2.44,1.62,2.35,1.57
18,Santiago,Chile Open,2/27/2024,ATP250,Indoor,Clay,1st Round,3,Munar J.,Zapata Miralles B.,70,143,816,457,6,4,6,1,,,,,,,2,0,Completed,1.44,2.75,1.49,2.78,1.53,2.82,1.46,2.66
18,Santiago,Chile Open,2/27/2024,ATP250,Indoor,Clay,1st Round,3,Ramos-Vinolas A.,Dellien H.,104,157,583,399,6,3,6,2,,,,,,,2,0,Completed,2.1,1.73,2.14,1.78,2.14,1.78,2.08,1.72
18,Santiago,Chile Open,2/27/2024,ATP250,Indoor,Clay,1st Round,3,Tirante T.A.,Fonseca J.,100,343,598,149,7,5,7,6,,,,,,,2,0,Completed,2.2,1.67,2.25,1.71,2.25,1.73,2.15,1.68
18,Santiago,Chile Open,2/27/2024,ATP250,Indoor,Clay,1st Round,3,Varillas J.P.,Comesana F.,119,114,537,552,6,2,3,6,6,1,,,,,2,1,Completed,1.73,2.1,1.8,2.11,1.86,2.12,1.78,2
18,Santiago,Chile Open,2/27/2024,ATP250,Indoor,Clay,1st Round,3,Barrios M.,Garin C.,111,83,563,710,7,6,7,5,,,,,,,2,0,Completed,3,1.4,3.04,1.43,3.04,1.45,2.86,1.41
18,Santiago,Chile Open,2/28/2024,ATP250,Indoor,Clay,1st Round,3,Darderi L.,Bagnis F.,80,148,747,447,7,6,6,7,7,6,,,,,2,1,Completed,1.53,2.5,1.54,2.62,1.54,2.65,1.5,2.54
18,Santiago,Chile Open,2/28/2024,ATP250,Indoor,Clay,2nd Round,3,Martinez P.,Diaz Acosta F.,101,52,596,948,7,6,6,7,6,1,,,,,2,1,Completed,2.38,1.57,2.44,1.63,2.44,1.63,2.35,1.57
18,Santiago,Chile Open,2/28/2024,ATP250,Indoor,Clay,2nd Round,3,Moutet C.,Tirante T.A.,140,100,464,598,6,3,6,7,6,2,,,,,2,1,Completed,1.73,2.1,1.61,2.49,1.74,2.49,1.65,2.2
18,Santiago,Chile Open,2/28/2024,ATP250,Indoor,Clay,2nd Round,3,Fils A.,Seyboth Wild T.,44,73,1028,802,6,3,6,3,,,,,,,2,0,Completed,1.73,2.1,1.78,2.16,1.85,2.16,1.77,2.01
18,Santiago,Chile Open,2/28/2024,ATP250,Indoor,Clay,2nd Round,3,Jarry N.,Coria F.,22,88,1775,678,7,6,6,2,,,,,,,2,0,Completed,1.3,3.5,1.34,3.58,1.34,3.6,1.3,3.42
18,Santiago,Chile Open,2/29/2024,ATP250,Indoor,Clay,2nd Round,3,Darderi L.,Cerundolo J.M.,80,161,747,393,6,3,3,6,6,3,,,,,2,1,Completed,1.44,2.75,1.46,2.94,1.5,2.94,1.44,2.74
18,Santiago,Chile Open,2/29/2024,ATP250,Indoor,Clay,2nd Round,3,Munar J.,Ramos-Vinolas A.,70,104,816,583,6,3,6,1,,,,,,,2,0,Completed,1.36,3.2,1.4,3.22,1.4,3.22,1.36,3.06
18,Santiago,Chile Open,2/29/2024,ATP250,Indoor,Clay,2nd Round,3,Baez S.,Varillas J.P.,21,119,1825,537,4,6,6,4,6,2,,,,,2,1,Completed,1.29,3.75,1.28,4.07,1.3,4.1,1.25,3.8
18,Santiago,Chile Open,2/29/2024,ATP250,Indoor,Clay,2nd Round,3,Tabilo A.,Barrios M.,51,111,951,563,6,2,7,5,,,,,,,2,0,Completed,1.44,2.75,1.47,2.91,1.47,2.91,1.44,2.72
18,Santiago,Chile Open,3/1/2024,ATP250,Indoor,Clay,Quarterfinals,3,Baez S.,Munar J.,21,70,1825,816,6,4,6,4,,,,,,,2,0,Completed,1.5,2.63,1.54,2.67,1.54,2.67,1.5,2.55
18,Santiago,Chile Open,3/1/2024,ATP250,Indoor,Clay,Quarterfinals,3,Martinez P.,Fils A.,101,44,596,1028,6,3,6,7,6,2,,,,,2,1,Completed,2.75,1.44,2.68,1.54,2.75,1.54,2.58,1.49
18,Santiago,Chile Open,3/1/2024,ATP250,Indoor,Clay,Quarterfinals,3,Tabilo A.,Darderi L.,51,80,951,747,6,0,7,5,,,,,,,2,0,Completed,1.62,2.3,1.75,2.22,1.75,2.35,1.66,2.18
18,Santiago,Chile Open,3/1/2024,ATP250,Indoor,Clay,Quarterfinals,3,Moutet C.,Jarry N.,140,22,464,1775,7,6,7,6,,,,,,,2,0,Completed,4.33,1.22,4.78,1.23,4.78,1.23,4.27,1.21
18,Santiago,Chile Open,3/2/2024,ATP250,Indoor,Clay,Semifinals,3,Tabilo A.,Moutet C.,51,140,951,464,4,6,6,4,7,5,,,,,2,1,Completed,1.5,2.63,1.57,2.58,1.58,2.63,1.52,2.5
18,Santiago,Chile Open,3/3/2024,ATP250,Indoor,Clay,Semifinals,3,Baez S.,Martinez P.,21,101,1825,596,6,4,6,2,,,,,,,2,0,Completed,1.33,3.4,1.43,3.07,1.44,3.4,1.36,3.04
18,Santiago,Chile Open,3/3/2024,ATP250,Indoor,Clay,The Final,3,Baez S.,Tabilo A.,21,51,1825,951,3,6,6,0,6,4,,,,,2,1,Completed,1.5,2.63,1.57,2.59,1.57,2.63,1.52,2.49
